eventid,driverid,speed,lat,lon,eventdate,eventtime
6347,112,44,50.4863542,24.280156,3/30/2019,12:52 AM
6348,207,54,42.7996836,27.2454348,1/20/2019,1:49 PM
6349,108,50,-33.7974423,151.2502275,10/23/2019,10:25 PM
6350,130,48,34.973149,128.3222456,2/25/2019,1:34 AM
6351,282,37,35.0702051,118.2536287,10/23/2019,7:11 AM
6352,189,60,51.38494,30.19978,6/12/2019,8:41 PM
6353,176,52,-18.4001194,47.8699039,12/8/2019,9:16 PM
6354,203,38,59.9043046,10.7545473,1/30/2019,12:07 PM
6355,133,62,-7.0370275,108.2496145,4/28/2019,1:15 PM
6356,262,15,29.325601,107.760025,7/15/2019,9:13 AM
6357,171,61,28.504386,117.57372,7/2/2019,4:06 AM
6358,201,8,0.5695252,34.5583766,6/27/2019,12:24 PM
6359,129,13,48.1547935,25.7100722,1/4/2020,10:34 AM
6360,243,77,3.2572094,-77.2864879,12/16/2019,4:26 AM
6361,138,15,59.3257396,14.0908934,7/3/2019,4:36 PM
6362,253,15,49.997292,21.9314509,4/4/2019,12:35 AM
6363,52,7,48.0999765,29.124263,2/20/2019,11:02 PM
6364,18,31,-13.3261109,-74.9975,6/18/2019,10:01 PM
6365,130,67,51.8186111,15.7056221,8/24/2019,8:16 PM
6366,213,34,-8.1807254,113.6055854,5/22/2019,5:41 PM
6367,180,58,-11.82198,-75.730667,4/28/2019,2:17 PM
6368,102,33,49.5086625,5.9634974,1/7/2020,5:43 AM
6369,182,31,62.4232512,21.4744125,9/6/2019,6:32 AM
6370,60,68,39.6476577,-104.9984484,6/29/2019,4:02 PM
6371,183,68,-8.0916546,112.5394091,8/14/2019,9:14 AM
6372,200,13,45.2188634,17.3811959,5/28/2019,12:57 AM
6373,51,76,-6.4698493,107.5150139,4/12/2019,10:54 AM
6374,16,12,26.7297141,86.4794359,10/19/2019,2:03 PM
6375,17,50,-13.4932812,-71.7844893,2/4/2019,8:52 PM
6376,84,50,48.890054,2.2372792,1/9/2020,4:08 AM
6377,268,16,16.9741689,7.986535,7/17/2019,7:42 PM
6378,248,78,-7.95,30.85,1/15/2019,10:36 AM
6379,257,79,40.8328514,44.1103116,4/25/2019,6:27 PM
6380,168,29,-3.7415256,-43.360096,3/29/2019,10:56 PM
6381,60,2,-27.112723,-109.3496865,12/23/2019,10:47 AM
6382,190,62,9.016675,-10.59317,7/25/2019,2:33 AM
6383,254,24,-26.8985232,27.4732571,6/26/2019,10:22 PM
6384,160,56,50.4351008,15.2414232,6/30/2019,12:27 AM
6385,16,57,0.9681789,-79.6517202,8/30/2019,7:56 AM
6386,258,46,19.9104798,99.840576,1/2/2020,5:39 PM
6387,264,69,52.5928523,21.458395,8/8/2019,2:26 PM
6388,237,47,32.1942601,35.3736237,1/10/2020,9:31 PM
6389,231,44,51.2366183,20.760809,12/13/2019,4:30 PM
6390,111,72,6.5411018,101.2804075,12/2/2019,7:28 AM
6391,61,21,49.2066705,2.0391896,6/11/2019,12:27 PM
6392,209,79,57.6581105,11.9042745,8/2/2019,7:42 PM
6393,150,32,-7.646098,111.0266668,8/9/2019,12:45 AM
6394,209,37,57.7045166,11.9303953,12/30/2019,4:53 PM
6395,94,42,-9.0156495,32.9972793,12/12/2019,4:08 AM
6396,179,65,40.103922,65.3688335,2/18/2019,6:20 PM
6397,202,76,39.5022546,-8.6542956,5/28/2019,5:05 PM
6398,150,18,22.8064234,-82.5848464,6/3/2019,5:54 AM
6399,122,42,40.9970971,-7.8262205,3/31/2019,1:40 AM
6400,62,49,-7.1841565,108.3652973,2/16/2019,4:53 PM
6401,120,2,40.2861415,23.390846,1/7/2020,8:28 AM
6402,300,58,8.955271,126.009711,9/16/2019,9:48 AM
6403,268,75,30.823499,104.158705,1/12/2020,8:08 AM
6404,287,23,14.0246473,-0.0233208,12/24/2019,8:24 PM
6405,240,80,-5.5844754,105.4771084,5/27/2019,8:31 AM
6406,83,23,50.239411,30.5455655,11/28/2019,10:49 PM
6407,90,30,-9.7262368,120.3608455,3/9/2019,12:13 AM
6408,197,43,39.1070379,-94.4928531,6/2/2019,3:31 AM
6409,247,47,44.9442659,20.2192192,1/2/2020,2:24 PM
6410,223,67,22.7100789,113.8547735,3/18/2019,12:10 AM
6411,6,67,8.016667,-80.45,6/11/2019,11:23 PM
6412,251,25,7.0878808,79.8986552,6/25/2019,3:49 PM
6413,90,15,27.69965,108.839557,1/25/2019,3:03 PM
6414,33,40,-4.8371532,-37.7662816,12/15/2019,12:42 AM
6415,224,65,-29.3632188,27.5143603,9/21/2019,12:40 PM
6416,17,37,50.6283477,18.7971435,2/1/2019,5:15 PM
6417,154,33,37.659013,109.339497,3/1/2019,9:54 PM
6418,279,24,24.660261,112.297428,11/16/2019,12:18 AM
6419,296,1,14.4409724,120.9950071,9/15/2019,12:12 PM
6420,225,24,41.7748248,-8.4372895,12/22/2019,5:35 PM
6421,283,56,40.4660668,19.491356,8/15/2019,7:08 AM
6422,221,1,7.9076232,-80.4256976,12/19/2019,4:06 PM
6423,68,11,7.8143838,-72.4406087,3/23/2019,1:15 AM
6424,179,76,28.168408,120.482198,2/24/2019,2:13 PM
6425,89,60,-7.5740867,112.28609,7/3/2019,5:53 AM
6426,68,78,59.9451756,10.6392492,11/18/2019,3:12 PM
6427,20,39,-36.7247834,-73.1169808,3/15/2019,10:16 AM
6428,159,67,-7.026967,-37.2776539,1/8/2020,11:40 PM
6429,199,7,44.35542,84.17916,3/27/2019,9:42 PM
6430,6,63,24.2864848,90.1869644,3/23/2019,8:47 AM
6431,283,18,5.3847763,95.9602371,2/21/2019,8:30 AM
6432,188,57,41.5660579,-8.5793664,5/11/2019,2:09 AM
6433,258,66,28.505971,113.329871,4/15/2019,2:05 AM
6434,247,10,42.362461,20.8319248,6/22/2019,6:59 AM
6435,231,44,-18.9549753,49.1082407,12/23/2019,6:40 PM
6436,223,77,28.5076416,30.734995,1/28/2019,5:48 PM
6437,236,51,31.0507836,121.7458676,4/24/2019,11:45 PM
6438,17,30,-10.6818,123.3537,10/1/2019,6:59 AM
6439,3,3,29.549889,114.833005,8/1/2019,4:01 AM
6440,188,54,38.0635091,-8.1179553,5/19/2019,4:02 AM
6441,205,78,31.98303,67.33558,12/30/2019,2:59 PM
6442,243,71,22.1599753,-80.4437781,3/19/2019,5:50 AM
6443,58,56,50.3171905,2.801236,11/8/2019,8:51 AM
6444,51,33,30.070453,115.944218,8/2/2019,7:24 AM
6445,86,80,38.465785,106.278153,1/29/2019,4:17 AM
6446,206,31,35.1795543,129.0756416,2/1/2019,7:55 AM
6447,271,60,9.939624,126.065213,11/2/2019,3:04 PM
6448,192,40,29.008818,110.733813,8/13/2019,8:34 AM
6449,30,61,56.359356,61.8768972,9/25/2019,5:20 AM
6450,34,19,37.8519345,23.8408158,6/15/2019,1:28 PM
6451,296,40,-38.7359018,-72.5903739,8/7/2019,9:09 AM
6452,180,71,-6.6760711,-36.9326095,10/3/2019,5:18 AM
6453,271,51,7.3410628,134.4771596,9/4/2019,4:33 PM
6454,134,24,22.183206,112.305145,9/18/2019,10:13 AM
6455,162,35,56.0660092,12.7332992,1/24/2019,9:03 AM
6456,258,71,13.7946714,5.2527741,9/23/2019,2:15 PM
6457,6,9,7.44891,-71.304474,1/9/2020,3:20 PM
6458,211,44,8.4009121,-75.2712393,7/31/2019,8:16 PM
6459,59,39,52.426804,22.8637518,8/6/2019,7:43 AM
6460,228,63,-11.2407526,-48.4473452,4/17/2019,2:49 AM
6461,259,10,-14.06355,32.4382307,10/27/2019,3:17 PM
6462,178,60,9.0343296,-79.4942916,8/9/2019,11:04 AM
6463,102,67,23.817974,113.273132,4/6/2019,4:00 AM
6464,131,62,50.1616215,8.7032376,6/9/2019,3:11 AM
6465,256,73,-7.6559369,109.5895384,4/22/2019,2:52 AM
6466,170,43,66.4924399,25.755466,12/18/2019,2:00 AM
6467,52,18,18.2464685,42.5117238,10/8/2019,6:18 PM
6468,34,15,38.6218706,20.9089378,6/30/2019,4:10 PM
6469,175,58,30.741991,121.341969,3/19/2019,1:17 AM
6470,27,4,-7.3497666,108.2288552,10/28/2019,2:09 AM
6471,90,38,56.0349544,35.9510395,1/16/2019,4:28 PM
6472,244,18,37.6251173,139.9049319,6/27/2019,4:32 PM
6473,261,61,33.320546,100.547156,11/13/2019,4:26 PM
6474,121,26,15.226768,102.496025,1/31/2019,12:46 AM
6475,298,12,7.1796355,-2.1008486,8/29/2019,2:28 AM
6476,144,14,-33.4856642,-70.727931,10/1/2019,10:47 PM
6477,5,22,28.043902,120.6648587,12/1/2019,5:24 AM
6478,110,55,36.1899557,117.1168644,11/16/2019,11:28 AM
6479,140,2,46.0923484,16.0768315,9/24/2019,8:25 PM
6480,102,70,48.6379813,2.4259452,10/15/2019,1:14 PM
6481,190,79,14.1652083,-16.0757749,6/5/2019,3:03 AM
6482,288,29,57.1714821,26.7522536,2/22/2019,9:56 AM
6483,180,64,52.6472404,5.0570439,12/6/2019,6:11 AM
6484,153,36,52.959496,21.0954627,4/4/2019,11:44 PM
6485,75,55,33.5142841,36.3741834,8/24/2019,10:56 AM
6486,203,75,40.385424,115.869854,6/18/2019,11:26 AM
6487,101,51,47.7820865,27.930686,8/14/2019,2:33 AM
6488,115,7,26.497765,101.738528,6/22/2019,9:11 PM
6489,263,43,10.8847156,121.9757838,1/29/2019,4:34 AM
6490,11,19,16.5552946,120.7109206,6/29/2019,4:09 PM
6491,104,40,47.613861,6.785553,6/8/2019,11:52 AM
6492,149,48,43.61812,118.05545,1/8/2020,9:24 PM
6493,116,55,48.8902362,36.308001,10/1/2019,1:26 PM
6494,250,45,48.376687,25.7504481,6/20/2019,3:59 PM
6495,140,38,24.780966,112.377361,1/17/2019,4:19 PM
6496,19,7,6.3346249,124.9492975,7/26/2019,9:52 PM
6497,198,15,27.9972231,67.9616412,11/30/2019,7:26 PM
6498,15,14,-7.6448547,108.1725154,5/14/2019,9:32 PM
6499,277,49,57.1785332,41.9400627,4/15/2019,5:07 AM
6500,147,77,32.983101,107.766613,5/16/2019,8:44 PM
6501,223,19,51.0176058,15.677587,4/7/2019,5:07 PM
6502,220,67,-6.7497763,111.6712894,10/27/2019,1:49 AM
6503,72,31,52.99166,17.4884299,12/13/2019,4:07 AM
6504,183,44,39.3046388,23.2207655,11/6/2019,9:49 AM
6505,8,65,-23.4833329,27.116667,6/15/2019,1:33 PM
6506,224,77,14.7909118,42.9708838,5/4/2019,9:25 PM
6507,42,36,48.3115536,38.2778412,4/5/2019,10:47 AM
6508,127,3,14.11684,-86.355797,1/16/2019,2:07 PM
6509,282,38,29.50393,117.976899,3/23/2019,7:18 PM
6510,270,4,9.6470386,125.602355,7/16/2019,12:27 AM
6511,281,52,2.100305,101.642899,7/20/2019,9:38 AM
6512,40,68,0.6045833,33.4719832,3/26/2019,3:47 PM
6513,197,32,55.4083313,56.5492424,6/20/2019,11:55 PM
6514,2,45,52.27994,36.22461,8/11/2019,5:03 AM
6515,82,43,41.821778,124.048453,6/10/2019,6:34 PM
6516,59,14,19.3803931,-99.1476908,11/12/2019,4:57 AM
6517,102,25,45.697904,0.964671,7/22/2019,10:13 AM
6518,197,17,-8.1448805,-79.0517936,5/2/2019,9:18 PM
6519,170,32,-0.3030988,36.080026,5/29/2019,6:55 PM
6520,161,3,22.000143,100.771678,12/18/2019,12:13 PM
6521,220,32,6.9433577,-70.7168469,8/6/2019,4:49 AM
6522,42,16,30.82247,28.954309,2/25/2019,2:59 PM
6523,54,61,0.783255,102.069801,8/17/2019,8:44 PM
6524,137,77,7.0583573,125.7222954,12/14/2019,11:32 AM
6525,126,35,45.2767109,18.3876045,2/9/2019,1:00 AM
6526,118,76,59.0490896,60.5974703,11/22/2019,6:47 AM
6527,268,71,42.6503176,77.0852258,9/24/2019,9:13 AM
6528,253,69,-6.7519382,-38.2314566,3/6/2019,9:07 PM
6529,161,23,4.203572,-74.643383,1/21/2019,11:56 PM
6530,247,50,-8.4034458,112.5391259,12/13/2019,6:34 PM
6531,115,35,40.0179745,44.5841127,5/4/2019,5:56 AM
6532,273,70,26.1656051,50.5523828,4/18/2019,6:15 PM
6533,65,67,-32.7021934,-57.6382382,4/30/2019,12:23 AM
6534,82,39,-43.417615,172.6519706,1/25/2019,11:17 PM
6535,36,18,26.132433,-81.7951054,12/6/2019,12:44 PM
6536,287,78,30.747842,120.783024,2/25/2019,2:50 AM
6537,7,65,23.6237888,90.4997867,8/6/2019,6:36 AM
6538,184,18,41.3507611,-8.2517567,12/7/2019,1:03 PM
6539,52,62,-7.1281508,-76.6506567,4/1/2019,8:46 PM
6540,246,67,45.4942402,18.0674023,1/1/2020,11:53 PM
6541,132,18,37.0909826,138.1698009,9/21/2019,3:06 AM
6542,105,29,41.3272921,-8.6275135,5/14/2019,10:49 AM
6543,20,63,-34.6090822,-56.3628409,7/28/2019,7:38 PM
6544,77,71,45.7039688,5.9492762,7/3/2019,8:16 PM
6545,270,58,11.5521428,123.1156361,1/28/2019,8:39 PM
6546,278,65,14.5493917,121.0125865,3/2/2019,2:17 PM
6547,291,57,46.251984,15.1650282,11/14/2019,12:38 PM
6548,220,62,20.9570351,-75.7197039,2/25/2019,2:48 PM
6549,147,53,11.7907511,102.8773712,2/9/2019,11:00 PM
6550,112,41,21.1494763,-100.956682,8/4/2019,10:37 PM
6551,76,29,-7.6426348,112.7032945,9/21/2019,12:59 PM
6552,77,50,38.0918968,15.491758,3/30/2019,5:45 AM
6553,29,1,8.972681,125.408732,3/20/2019,3:24 AM
6554,31,31,49.9086926,19.9865104,5/2/2019,11:23 PM
6555,117,40,-34.5055818,-58.6671801,7/27/2019,5:30 PM
6556,67,11,30.823054,110.973252,1/18/2019,12:19 AM
6557,197,31,32.187123,34.823124,8/24/2019,1:19 PM
6558,41,44,14.8465342,-88.3032755,4/4/2019,10:24 PM
6559,118,5,-7.4720926,108.6324073,3/21/2019,2:27 PM
6560,288,37,14.1305459,120.838467,11/15/2019,5:09 AM
6561,127,78,39.5240063,-8.5238901,3/19/2019,8:42 PM
6562,81,7,58.2031055,40.1130016,10/19/2019,2:40 AM
6563,219,39,-3.012309,33.0873408,4/30/2019,4:57 AM
6564,131,14,14.5005732,120.9926908,1/23/2019,12:48 AM
6565,207,66,-22.7475609,-50.3834929,12/28/2019,5:42 AM
6566,84,8,40.425421,-8.7370509,3/17/2019,11:01 PM
6567,253,49,40.6892276,-8.6031905,7/17/2019,8:45 AM
6568,160,31,49.2958555,4.3603508,3/16/2019,3:59 AM
6569,125,63,7.9187344,125.3297787,7/9/2019,9:56 AM
6570,266,7,31.026665,119.910952,7/15/2019,10:04 PM
6571,102,70,55.536259,37.5985159,11/22/2019,10:44 AM
6572,85,67,-33.8882671,151.2078465,2/14/2019,6:35 PM
6573,124,4,34.79951,62.13917,10/4/2019,7:56 PM
6574,71,21,30.9127987,121.9104961,10/14/2019,6:12 AM
6575,43,46,-8.1623059,112.0208095,9/8/2019,10:36 PM
6576,198,17,59.3366653,18.0930966,4/22/2019,4:38 AM
6577,244,74,47.4485483,19.1990312,4/25/2019,8:35 AM
6578,300,14,10.9667039,107.0303221,11/30/2019,1:25 AM
6579,82,19,25.664461,116.760392,11/11/2019,8:12 PM
6580,260,75,-9.2759427,119.9357066,5/13/2019,7:53 PM
6581,204,16,60.303444,22.300981,1/12/2020,1:29 PM
6582,147,2,30.015509,73.2192788,7/15/2019,2:11 PM
6583,68,30,40.934156,123.2064649,3/30/2019,11:30 PM
6584,92,71,-16.4078661,-49.1828385,4/21/2019,4:37 AM
6585,181,57,27.5632781,68.2167517,12/3/2019,3:53 PM
6586,292,14,55.6715981,12.5915164,1/13/2020,12:39 PM
6587,269,9,-6.4871369,106.8007712,1/19/2019,1:58 PM
6588,280,57,48.433225,123.220598,6/30/2019,12:28 AM
6589,176,22,0.2561666,102.1175404,12/23/2019,3:57 AM
6590,149,1,59.3313673,54.337379,1/16/2019,9:09 AM
6591,211,54,7.5670301,99.745565,1/27/2019,8:20 AM
6592,259,53,28.753497,105.888827,8/15/2019,2:43 PM
6593,218,45,15.269889,-13.000917,12/12/2019,1:11 AM
6594,251,25,14.9128369,104.5422225,12/21/2019,3:02 PM
6595,95,26,15.6756662,121.1303669,2/21/2019,10:45 AM
6596,273,13,43.8947634,18.3723677,12/17/2019,3:04 PM
6597,283,53,-7.5450262,111.6556388,1/22/2019,1:50 AM
6598,100,68,39.907483,116.442259,8/7/2019,8:55 AM
6599,57,35,43.5190858,5.4431946,6/10/2019,11:14 PM
6600,128,28,13.7051354,100.6461557,11/14/2019,8:14 PM
6601,94,29,-7.360381,108.2659999,7/1/2019,9:20 AM
6602,32,66,30.0435239,-94.2743628,12/29/2019,3:55 AM
6603,171,80,39.7537438,46.7464755,4/22/2019,11:48 PM
6604,67,7,27.9961123,-82.4290869,7/5/2019,7:01 AM
6605,240,4,61.259673,25.4873452,5/25/2019,9:52 AM
6606,90,36,40.71667,19.56667,8/3/2019,12:06 PM
6607,280,11,40.8457193,25.873962,1/3/2020,4:37 AM
6608,2,10,55.045149,32.721561,2/9/2019,3:31 PM
6609,270,25,37.499972,105.196902,2/4/2019,8:41 AM
6610,116,56,33.30992,108.307889,11/19/2019,1:08 AM
6611,92,37,-22.4028163,-43.599128,9/15/2019,3:12 AM
6612,135,3,31.678719,35.241822,10/30/2019,7:22 AM
6613,283,30,40.0725348,44.3051313,1/29/2019,10:10 AM
6614,74,40,1.699532,32.0733109,7/5/2019,9:10 PM
6615,226,34,49.3909134,30.1988199,8/4/2019,6:30 AM
6616,114,44,31.7216,35.19243,12/26/2019,5:56 AM
6617,197,77,-22.1755019,-46.805914,12/3/2019,10:21 AM
6618,201,47,31.5909061,120.4927974,2/8/2019,9:55 PM
6619,107,21,47.299613,125.930865,6/28/2019,11:30 AM
6620,180,22,51.9700801,85.841294,10/6/2019,1:44 PM
6621,76,33,11.5610083,8.581717,1/6/2020,8:55 AM
6622,79,26,39.4665574,-31.1474124,4/3/2019,4:41 PM
6623,296,14,-21.3407385,-47.7352517,9/9/2019,4:26 PM
6624,89,59,45.3876043,18.8966831,8/24/2019,11:38 PM
6625,49,73,33.111117,112.39179,1/20/2019,12:40 AM
6626,32,7,22.9073374,89.8984508,9/10/2019,1:31 AM
6627,94,33,41.5024723,-8.3487249,2/21/2019,3:50 AM
6628,222,73,40.864318,-73.7977928,9/30/2019,6:07 PM
6629,231,10,2.582523,-75.4498009,4/18/2019,11:48 AM
6630,227,68,63.827461,20.2599325,7/22/2019,9:54 PM
6631,26,23,-4.6210967,55.4277802,9/8/2019,5:50 AM
6632,193,45,59.9358091,30.3126222,8/8/2019,10:14 PM
6633,183,22,6.750597,-76.02611,1/9/2020,5:15 PM
6634,80,79,1.003696,-77.7565925,7/8/2019,1:22 PM
6635,238,57,22.534707,113.249705,3/19/2019,11:30 PM
6636,95,5,24.063883,99.200253,8/4/2019,3:56 AM
6637,270,69,37.948461,77.248479,1/3/2020,4:59 AM
6638,114,63,22.9457326,112.3578078,3/18/2019,5:52 PM
6639,2,1,55.2571473,42.2051732,2/26/2019,9:19 AM
6640,192,19,55.9023639,13.6706414,9/24/2019,2:11 AM
6641,190,70,50.122577,26.1149716,4/3/2019,5:14 PM
6642,60,54,32.9005808,71.4599651,10/14/2019,9:43 AM
6643,263,37,53.3800563,18.946898,1/30/2019,7:10 AM
6644,279,17,34.88333,136.98333,2/17/2019,9:21 AM
6645,47,55,56.7477877,37.1492786,8/9/2019,4:31 AM
6646,283,80,57.6983773,11.982711,9/7/2019,1:01 AM
6647,282,59,47.1139164,-122.7708828,5/8/2019,7:25 PM
6648,293,73,55.7452926,24.3713362,3/25/2019,10:48 AM
6649,255,31,5.003233,-76.003424,5/4/2019,1:23 AM
6650,203,80,48.048396,125.086804,9/3/2019,7:07 PM
6651,233,33,-7.11833,108.45883,5/5/2019,7:39 PM
6652,230,76,14.7572292,120.9644288,6/16/2019,5:32 PM
6653,63,12,14.1858094,121.510481,4/20/2019,12:01 PM
6654,7,52,66.6441543,66.4550896,4/29/2019,2:43 PM
6655,161,30,39.8,-89.65,8/17/2019,3:09 AM
6656,179,40,43.236229,94.324152,2/7/2019,3:12 PM
6657,60,73,-8.3120496,123.2814017,11/4/2019,3:48 AM
6658,146,56,-5.4703809,-80.7477708,4/16/2019,4:02 AM
6659,73,30,49.443994,23.0037506,3/5/2019,6:41 AM
6660,226,76,41.6401662,-0.8832371,3/11/2019,4:23 AM
6661,292,45,16.5603828,121.1486664,4/7/2019,10:27 AM
6662,286,13,-6.981636,108.308502,10/14/2019,12:34 PM
6663,80,8,22.358416,114.128354,8/15/2019,7:15 PM
6664,98,58,55.9186612,59.9854105,11/5/2019,10:06 PM
6665,204,79,34.9344195,-2.2298164,7/25/2019,11:16 AM
6666,238,44,-21.9929318,-49.4547036,12/23/2019,10:05 AM
6667,246,13,7.4240414,-6.0520363,4/18/2019,7:57 AM
6668,88,60,48.6514469,14.4161297,12/24/2019,8:17 PM
6669,95,39,-3.1572403,29.3714909,11/4/2019,9:42 AM
6670,299,11,37.7668391,21.3383382,8/28/2019,3:21 PM
6671,270,33,-42.7602412,-65.0604467,7/19/2019,4:29 AM
6672,4,80,40.3472281,19.982437,4/14/2019,1:38 AM
6673,283,35,6.4329457,1.2073261,6/3/2019,3:20 PM
6674,94,60,-8.5325093,117.0117307,7/29/2019,2:13 AM
6675,286,55,-19.9673078,-44.2011904,6/20/2019,11:27 AM
6676,232,44,33.786489,133.7255189,10/25/2019,7:16 AM
6677,220,57,49.5,105.61667,2/20/2019,4:14 AM
6678,172,56,22.581293,113.896129,7/24/2019,6:39 PM
6679,251,16,8.71278,126.20806,8/17/2019,12:01 AM
6680,98,72,51.4964248,7.1215271,9/1/2019,10:45 AM
6681,216,20,-6.7099134,111.1533456,4/6/2019,10:05 AM
6682,24,20,20.8965838,-105.4093552,5/8/2019,1:38 AM
6683,198,29,34.620202,112.453926,12/18/2019,5:57 PM
6684,100,61,45.6110839,19.5361203,9/23/2019,12:38 AM
6685,276,38,-26.2396883,28.3217259,7/30/2019,9:15 PM
6686,287,51,-8.8828551,-36.4968966,11/21/2019,6:36 AM
6687,96,77,30.946249,118.756589,10/13/2019,8:24 AM
6688,201,13,27.622444,112.410417,10/30/2019,6:48 AM
6689,55,37,36.759507,110.632006,3/14/2019,3:24 PM
6690,94,60,31.210297,96.600578,6/19/2019,1:07 PM
6691,59,54,13.8811133,123.6886104,4/21/2019,12:34 PM
6692,109,76,65.0588742,25.4549855,10/7/2019,4:56 AM
6693,189,44,50.7671084,35.267666,4/26/2019,10:27 PM
6694,38,43,8.519857,123.533832,2/4/2019,5:19 AM
6695,263,77,36.56253,36.73828,11/30/2019,7:08 PM
6696,141,32,18.2712491,-78.0682254,8/6/2019,10:06 AM
6697,174,53,54.356424,41.9194126,8/13/2019,6:12 PM
6698,267,18,9.3572656,17.3671431,6/3/2019,9:45 PM
6699,65,7,51.5607333,43.1402151,5/17/2019,11:34 AM
6700,161,31,-7.6594377,108.6086561,10/10/2019,9:16 AM
6701,290,3,49.895309,6.0925959,2/26/2019,3:59 AM
6702,262,43,-6.939897,106.9506175,8/3/2019,8:09 PM
6703,217,53,29.367984,111.177234,5/12/2019,3:09 PM
6704,58,48,28.677949,108.304926,1/3/2020,3:54 PM
6705,284,7,-8.2922696,120.4415242,3/18/2019,9:19 PM
6706,212,67,41.5688939,-8.6474423,6/13/2019,2:07 AM
6707,239,14,-34.990888,138.574391,5/18/2019,2:17 AM
6708,217,27,9.090009,126.162783,4/6/2019,10:35 AM
6709,117,8,16.0120719,120.3093044,12/8/2019,7:27 AM
6710,71,14,-7.57656,-40.4976324,9/15/2019,11:03 PM
6711,189,73,47.309537,123.7529099,7/13/2019,3:24 PM
6712,44,29,59.7222934,17.7824686,10/3/2019,2:35 AM
6713,36,52,49.8545281,18.6057328,7/25/2019,6:12 AM
6714,43,22,53.3624134,55.9381136,9/27/2019,3:02 PM
6715,161,68,40.78276,43.80583,10/15/2019,3:20 PM
6716,96,73,-7.6144216,110.7742709,3/28/2019,10:30 PM
6717,20,56,32.399108,119.443303,11/10/2019,9:08 PM
6718,198,9,-32.7021934,-57.6382382,7/9/2019,12:17 AM
6719,210,18,48.9975355,15.3515386,3/29/2019,1:05 AM
6720,204,35,-32.6626805,-58.1295074,12/19/2019,8:05 AM
6721,82,30,64.8373411,25.1864597,11/16/2019,12:55 AM
6722,235,55,3.9456908,-74.7102958,4/25/2019,5:10 PM
6723,282,18,34.954857,109.299475,3/25/2019,7:59 PM
6724,85,67,46.761348,124.23692,4/7/2019,3:16 AM
6725,229,27,31.466526,116.952766,10/3/2019,8:34 PM
6726,300,53,31.237906,121.41794,5/8/2019,10:08 PM
6727,276,49,45.2208633,19.8470699,2/22/2019,5:13 PM
6728,178,42,-6.3947391,106.0081819,5/26/2019,1:42 AM
6729,293,33,59.6099005,16.5448092,2/16/2019,11:54 PM
6730,55,53,9.1248242,37.0588169,5/9/2019,7:43 AM
6731,33,56,-24.9852879,-55.1513801,8/7/2019,7:58 PM
6732,156,55,51.13737,20.57188,5/17/2019,6:54 PM
6733,114,36,14.6116655,-91.5105745,2/12/2019,12:41 AM
6734,210,26,19.3972335,-99.1933664,3/8/2019,9:16 PM
6735,262,10,32.0359229,118.7436309,6/28/2019,10:27 PM
6736,279,36,-8.0936589,112.1107297,1/9/2020,1:01 AM
6737,91,8,-32.9508446,-60.7032578,12/7/2019,5:35 AM
6738,232,40,24.1322243,67.4549228,12/28/2019,6:01 PM
6739,243,57,31.4057897,73.1228958,5/9/2019,10:00 AM
6740,29,52,53.3916434,-6.1920933,1/5/2020,3:43 PM
6741,61,6,-18.9105687,47.8081645,2/13/2019,12:00 PM
6742,135,16,46.9792838,35.4217024,9/25/2019,11:15 PM
6743,68,41,49.7147663,19.4759489,1/11/2020,8:19 AM
6744,30,68,3.116134,101.664881,3/24/2019,3:45 PM
6745,225,27,30.6758871,-88.1837629,6/17/2019,9:04 PM
6746,229,15,52.0008866,20.6716007,10/28/2019,1:43 PM
6747,57,22,38.5597722,68.7870384,11/11/2019,8:12 PM
6748,297,3,43.7441795,2.511999,6/27/2019,5:49 AM
6749,24,68,55.7784607,27.9323817,5/31/2019,1:02 PM
6750,261,30,6.9791945,39.1803741,8/21/2019,4:33 PM
6751,41,28,-10.9232,122.8283,8/11/2019,6:22 AM
6752,280,61,1.6832081,101.4537902,7/24/2019,12:45 PM
6753,181,37,-6.4525359,-37.4894776,7/24/2019,1:36 AM
6754,6,18,14.6964199,-89.4030568,1/6/2020,7:59 AM
6755,176,12,-6.9534286,111.5021144,2/16/2019,4:11 AM
6756,26,42,30.779444,120.00922,5/14/2019,1:33 PM
6757,172,48,16.7733926,101.2451095,11/16/2019,10:39 PM
6758,228,43,49.7517708,17.919916,8/28/2019,4:18 AM
6759,102,27,51.6521236,39.0891762,2/15/2019,5:51 AM
6760,238,80,41.0489611,-8.5265537,9/15/2019,9:39 PM
6761,86,64,49.6560847,18.7568843,6/19/2019,5:26 AM
6762,222,8,5.827963,121.160161,4/29/2019,7:17 PM
6763,279,46,14.5590365,121.0409808,5/12/2019,12:26 AM
6764,250,59,-2.9116926,111.9045541,12/4/2019,8:49 PM
6765,113,20,11.042265,123.9418261,9/11/2019,5:13 PM
6766,174,30,30.352134,114.720925,12/9/2019,4:23 AM
6767,298,78,55.2763668,61.9012109,9/19/2019,10:58 AM
6768,65,26,46.67075,84.00739,7/18/2019,5:43 PM
6769,19,11,44.166512,79.999974,7/8/2019,4:38 PM
6770,230,32,43.87437,126.582834,11/4/2019,8:33 PM
6771,156,24,42.1214396,-80.0852698,9/1/2019,9:42 AM
6772,17,45,29.432849,110.923502,6/11/2019,10:46 PM
